T,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_pos_degree,waist_vel,c_pitch_pos,c_pitch_vel,Fr,Fb,wheel_torque,waist_torque
2.693, -3.09594, -0.0219211, 0, 0, -2.35, -1233.64, 0, -0.457451, -0.0219211, -2.22, 0, 0, 0
2.695, -3.09598, -0.021979, 0, 0, -2.35, -1233.64, 0, -0.457496, -0.021979, -2.22, 0, 0, 0
2.697, -3.09602, -0.0220035, 0, 0, -2.35, -1233.64, 0, -0.45754, -0.0220035, -2.22, 0, 0, 0
2.699, -3.09607, -0.0222366, 0, 0, -2.35, -1233.64, 0, -0.457585, -0.0222366, -2.22, 0, 0, 0
2.701, -3.09611, -0.022935, 0, 0, -2.35, -1233.64, 0, -0.45763, -0.022935, -2.22, 0, 0, 0
2.703, -3.09616, -0.0232061, 0, 0, -2.35, -1233.64, 0, -0.457676, -0.0232061, -2.22, 0, 0, 0
2.705, -3.09621, -0.0237346, 0, 0, -2.35, -1233.64, 0, -0.457723, -0.0237346, -2.22, 0, 0, 0
2.707, -3.09625, -0.0239698, 0, 0, -2.35, -1233.64, 0, -0.457771, -0.0239698, -2.22, 0, 0, 0
2.709, -3.0963, -0.0235178, 0, 0, -2.35, -1233.64, 0, -0.457817, -0.0235178, -2.22, 0, 0, 0
2.711, -3.09635, -0.0241325, 0, 0, -2.35, -1233.64, 0, -0.457865, -0.0241325, -2.22, 0, 0, 0
2.713, -3.0964, -0.0237377, 0, 0, -2.35, -1233.64, 0, -0.457912, -0.0237377, -2.22, 0, 0, 0
2.715, -3.09646, -0.02392, 0, 0, -2.35, -1233.64, 0, -0.457973, -0.02392, -2.22, 0, 0, 0
2.717, -3.09651, -0.0239394, 0, 0, -2.35, -1233.64, 0, -0.458026, -0.0239394, -2.22, 0, 0, 0
2.719, -3.09656, -0.0246538, 0, 0, -2.35, -1233.64, 0, -0.458077, -0.0246538, -2.22, 0, 0, 0
2.721, -3.09661, -0.0254153, 0, 0, -2.35, -1233.64, 0, -0.458129, -0.0254153, -2.22, 0, 0, 0
2.723, -3.09666, -0.0252699, 0, 0, -2.35, -1233.64, 0, -0.458179, -0.0252699, -2.22, 0, 0, 0
2.725, -3.09671, -0.0246486, 0, 0, -2.35, -1233.64, 0, -0.458228, -0.0246486, -2.22, 0, 0, 0
2.727, -3.09676, -0.0244121, 0, 0, -2.35, -1233.64, 0, -0.458277, -0.0244121, -2.22, 0, 0, 0
2.729, -3.09681, -0.0252727, 0, 0, -2.35, -1233.64, 0, -0.458327, -0.0252727, -2.22, 0, 0, 0
2.731, -3.09686, -0.0259858, 0, 0, -2.35, -1233.64, 0, -0.458378, -0.0259858, -2.22, 0, 0, 0
2.733, -3.09691, -0.0258583, 0, 0, -2.35, -1233.64, 0, -0.458429, -0.0258583, -2.22, 0, 0, 0
2.735, -3.09697, -0.0259873, 0, 0, -2.35, -1233.64, 0, -0.458481, -0.0259873, -2.22, 0, 0, 0
2.737, -3.09702, -0.0257844, 0, 0, -2.35, -1233.64, 0, -0.458532, -0.0257844, -2.22, 0, 0, 0
2.739, -3.09707, -0.0258801, 0, 0, -2.35, -1233.64, 0, -0.458583, -0.0258801, -2.22, 0, 0, 0
2.741, -3.09712, -0.0267749, 0, 0, -2.35, -1233.64, 0, -0.458636, -0.0267749, -2.22, 0, 0, 0
2.743, -3.09717, -0.0262815, 0, 0, -2.35, -1233.64, 0, -0.458688, -0.0262815, -2.22, 0, 0, 0
2.745, -3.09722, -0.0254323, 0, 0, -2.35, -1233.64, 0, -0.458738, -0.0254323, -2.22, 0, 0, 0
2.747, -3.09727, -0.0262064, 0, 0, -2.35, -1233.64, 0, -0.45879, -0.0262064, -2.22, 0, 0, 0
2.749, -3.09736, -0.0257698, 0, 0, -2.35, -1233.64, 0, -0.458871, -0.0257698, -2.22, 0, 0, 0
2.751, -3.09739, -0.0255763, 0, 0, -2.35, -1233.64, 0, -0.458907, -0.0255763, -2.22, 0, 0, 0
2.753, -3.09744, -0.0263458, 0, 0, -2.35, -1233.64, 0, -0.458952, -0.0263458, -2.22, 0, 0, 0
2.755, -3.09749, -0.0270936, 0, 0, -2.35, -1233.64, 0, -0.45901, -0.0270936, -2.22, 0, 0, 0
2.757, -3.09755, -0.0276478, 0, 0, -2.35, -1233.64, 0, -0.459066, -0.0276478, -2.22, 0, 0, 0
2.759, -3.09761, -0.0273735, 0, 0, -2.35, -1233.64, 0, -0.459121, -0.0273735, -2.22, 0, 0, 0
2.761, -3.09766, -0.0276977, 0, 0, -2.35, -1233.64, 0, -0.459176, -0.0276977, -2.22, 0, 0, 0
2.763, -3.09771, -0.0271731, 0, 0, -2.35, -1233.64, 0, -0.45923, -0.0271731, -2.22, 0, 0, 0
2.765, -3.09777, -0.0273498, 0, 0, -2.35, -1233.64, 0, -0.459285, -0.0273498, -2.22, 0, 0, 0
2.767, -3.09782, -0.0272794, 0, 0, -2.35, -1233.64, 0, -0.459339, -0.0272794, -2.22, 0, 0, 0
2.769, -3.09788, -0.0277685, 0, 0, -2.35, -1233.64, 0, -0.459393, -0.0277685, -2.22, 0, 0, 0
2.771, -3.09793, -0.0280206, 0, 0, -2.35, -1233.64, 0, -0.459449, -0.0280206, -2.22, 0, 0, 0
2.773, -3.09799, -0.0274652, 0, 0, -2.35, -1233.64, 0, -0.459503, -0.0274652, -2.22, 0, 0, 0
2.775, -3.09804, -0.0278125, 0, 0, -2.35, -1233.64, 0, -0.459558, -0.0278125, -2.22, 0, 0, 0
2.777, -3.0981, -0.0288558, 0, 0, -2.35, -1233.64, 0, -0.459615, -0.0288558, -2.22, 0, 0, 0
2.779, -3.09816, -0.0286146, 0, 0, -2.35, -1233.64, 0, -0.459672, -0.0286146, -2.22, 0, 0, 0
2.781, -3.09821, -0.0283582, 0, 0, -2.35, -1233.64, 0, -0.459728, -0.0283582, -2.22, 0, 0, 0
2.783, -3.09827, -0.0289859, 0, 0, -2.35, -1233.64, 0, -0.459785, -0.0289859, -2.22, 0, 0, 0
2.785, -3.09833, -0.0294512, 0, 0, -2.35, -1233.64, 0, -0.459844, -0.0294512, -2.22, 0, 0, 0
2.787, -3.09838, -0.0288048, 0, 0, -2.35, -1233.64, 0, -0.459901, -0.0288048, -2.22, 0, 0, 0
2.789, -3.09844, -0.0296681, 0, 0, -2.35, -1233.64, 0, -0.459959, -0.0296681, -2.22, 0, 0, 0
2.791, -3.0985, -0.0294195, 0, 0, -2.35, -1233.64, 0, -0.460018, -0.0294195, -2.22, 0, 0, 0
2.793, -3.09856, -0.0287534, 0, 0, -2.35, -1233.64, 0, -0.460075, -0.0287534, -2.22, 0, 0, 0
2.795, -3.09862, -0.029014, 0, 0, -2.35, -1233.64, 0, -0.460132, -0.029014, -2.22, 0, 0, 0
2.797, -3.09869, -0.0291051, 0, 0, -2.35, -1233.64, 0, -0.460206, -0.0291051, -2.22, 0, 0, 0
2.799, -3.09876, -0.0297263, 0, 0, -2.35, -1233.64, 0, -0.460271, -0.0297263, -2.22, 0, 0, 0
2.801, -3.09882, -0.0302993, 0, 0, -2.35, -1233.64, 0, -0.460335, -0.0302993, -2.22, 0, 0, 0
2.803, -3.09888, -0.029848, 0, 0, -2.35, -1233.64, 0, -0.460395, -0.029848, -2.22, 0, 0, 0
2.806, -3.09897, -0.0297197, 0, 0, -2.35, -1233.64, 0, -0.460488, -0.0297197, -2.22, 0, 0, 0
2.808, -3.09905, -0.0301456, 0, 0, -2.35, -1233.64, 0, -0.460563, -0.0301456, -2.22, 0, 0, 0
2.81, -3.09911, -0.0305588, 0, 0, -2.35, -1233.64, 0, -0.46063, -0.0305588, -2.22, 0, 0, 0
2.812, -3.09918, -0.0306691, 0, 0, -2.35, -1233.64, 0, -0.460693, -0.0306691, -2.22, 0, 0, 0
2.814, -3.09924, -0.0312736, 0, 0, -2.35, -1233.64, 0, -0.460756, -0.0312736, -2.22, 0, 0, 0
2.816, -3.0993, -0.0316515, 0, 0, -2.35, -1233.64, 0, -0.46082, -0.0316515, -2.22, 0, 0, 0
2.818, -3.09937, -0.0315589, 0, 0, -2.35, -1233.64, 0, -0.460882, -0.0315589, -2.22, 0, 0, 0
2.82, -3.09943, -0.0303695, 0, 0, -2.35, -1233.64, 0, -0.460942, -0.0303695, -2.22, 0, 0, 0
2.822, -3.09949, -0.0302873, 0, 0, -2.35, -1233.64, 0, -0.461002, -0.0302873, -2.22, 0, 0, 0
2.824, -3.09955, -0.0302135, 0, 0, -2.35, -1233.64, 0, -0.461062, -0.0302135, -2.22, 0, 0, 0
2.827, -3.09961, -0.0303673, 0, 0, -2.35, -1233.64, 0, -0.461122, -0.0303673, -2.22, 0, 0, 0
2.829, -3.0997, -0.0312893, 0, 0, -2.35, -1233.64, 0, -0.46122, -0.0312893, -2.22, 0, 0, 0
2.831, -3.09979, -0.0312899, 0, 0, -2.35, -1233.64, 0, -0.461301, -0.0312899, -2.22, 0, 0, 0
2.833, -3.09982, -0.0312902, 0, 0, -2.35, -1233.64, 0, -0.461337, -0.0312902, -2.22, 0, 0, 0
2.835, -3.09987, -0.0314739, 0, 0, -2.35, -1233.64, 0, -0.461388, -0.0314739, -2.22, 0, 0, 0
2.837, -3.09996, -0.0320736, 0, 0, -2.35, -1233.64, 0, -0.461481, -0.0320736, -2.22, 0, 0, 0
2.839, -3.10004, -0.0314143, 0, 0, -2.35, -1233.64, 0, -0.461556, -0.0314143, -2.22, 0, 0, 0
2.841, -3.10007, -0.0311222, 0, 0, -2.35, -1233.64, 0, -0.461589, -0.0311222, -2.22, 0, 0, 0
2.843, -3.10016, -0.0321801, 0, 0, -2.35, -1233.64, 0, -0.461674, -0.0321801, -2.22, 0, 0, 0
2.846, -3.10023, -0.0322035, 0, 0, -2.35, -1233.64, 0, -0.461747, -0.0322035, -2.22, 0, 0, 0
2.848, -3.10026, -0.0322138, 0, 0, -2.35, -1233.64, 0, -0.46178, -0.0322138, -2.22, 0, 0, 0
2.85, -3.10031, -0.0325511, 0, 0, -2.35, -1233.64, 0, -0.46183, -0.0325511, -2.22, 0, 0, 0
2.852, -3.10037, -0.0321067, 0, 0, -2.35, -1233.64, 0, -0.461888, -0.0321067, -2.22, 0, 0, 0
2.854, -3.10047, -0.0329862, 0, 0, -2.35, -1233.64, 0, -0.461985, -0.0329862, -2.22, 0, 0, 0
2.856, -3.10051, -0.033376, 0, 0, -2.35, -1233.64, 0, -0.462028, -0.033376, -2.22, 0, 0, 0
2.858, -3.10057, -0.0329552, 0, 0, -2.35, -1233.64, 0, -0.462083, -0.0329552, -2.22, 0, 0, 0
2.86, -3.10063, -0.0323985, 0, 0, -2.35, -1233.64, 0, -0.462143, -0.0323985, -2.22, 0, 0, 0
2.862, -3.10065, -0.0321519, 0, 0, -2.35, -1233.64, 0, -0.462169, -0.0321519, -2.22, 0, 0, 0
2.864, -3.10074, -0.0324499, 0, 0, -2.35, -1233.64, 0, -0.462253, -0.0324499, -2.22, 0, 0, 0
2.866, -3.10081, -0.0331754, 0, 0, -2.35, -1233.64, 0, -0.462328, -0.0331754, -2.22, 0, 0, 0
2.868, -3.10092, -0.033275, 0, 0, -2.35, -1233.64, 0, -0.462434, -0.033275, -2.22, 0, 0, 0
2.87, -3.101, -0.0329104, 0, 0, -2.35, -1233.64, 0, -0.462517, -0.0329104, -2.22, 0, 0, 0
2.872, -3.10107, -0.0330463, 0, 0, -2.35, -1233.64, 0, -0.462591, -0.0330463, -2.22, 0, 0, 0
2.874, -3.10114, -0.0329959, 0, 0, -2.35, -1233.64, 0, -0.462659, -0.0329959, -2.22, 0, 0, 0
2.876, -3.10121, -0.0326018, 0, 0, -2.35, -1233.64, 0, -0.462725, -0.0326018, -2.22, 0, 0, 0
2.878, -3.10128, -0.0327992, 0, 0, -2.35, -1233.64, 0, -0.462791, -0.0327992, -2.22, 0, 0, 0
2.88, -3.10136, -0.0336497, 0, 0, -2.35, -1233.64, 0, -0.462877, -0.0336497, -2.22, 0, 0, 0
2.882, -3.10144, -0.0345959, 0, 0, -2.35, -1233.64, 0, -0.462954, -0.0345959, -2.22, 0, 0, 0
2.884, -3.10151, -0.0341623, 0, 0, -2.35, -1233.64, 0, -0.463025, -0.0341623, -2.22, 0, 0, 0
2.886, -3.10158, -0.0341575, 0, 0, -2.35, -1233.64, 0, -0.463094, -0.0341575, -2.22, 0, 0, 0
2.888, -3.10165, -0.0339327, 0, 0, -2.35, -1233.64, 0, -0.463162, -0.0339327, -2.22, 0, 0, 0
2.89, -3.10171, -0.0345371, 0, 0, -2.35, -1233.64, 0, -0.463231, -0.0345371, -2.22, 0, 0, 0
2.892, -3.10178, -0.0345448, 0, 0, -2.35, -1233.64, 0, -0.463299, -0.0345448, -2.22, 0, 0, 0
2.894, -3.10185, -0.0338414, 0, 0, -2.35, -1233.64, 0, -0.463366, -0.0338414, -2.22, 0, 0, 0
2.896, -3.10192, -0.0339023, 0, 0, -2.35, -1233.64, 0, -0.463433, -0.0339023, -2.22, 0, 0, 0
2.897, -3.10199, -0.0343362, 0, 0, -2.35, -1233.64, 0, -0.463501, -0.0343362, -2.22, 0, 0, 0
2.899, -3.10202, -0.0345285, 0, 0, -2.35, -1233.64, 0, -0.463531, -0.0345285, -2.22, 0, 0, 0
2.901, -3.10207, -0.034096, 0, 0, -2.35, -1233.64, 0, -0.463582, -0.034096, -2.22, 0, 0, 0
2.903, -3.10213, -0.0346087, 0, 0, -2.35, -1233.64, 0, -0.463643, -0.0346087, -2.22, 0, 0, 0
2.905, -3.10219, -0.0345749, 0, 0, -2.35, -1233.64, 0, -0.463708, -0.0345749, -2.22, 0, 0, 0
2.907, -3.10226, -0.0351913, 0, 0, -2.35, -1233.64, 0, -0.463776, -0.0351913, -2.22, 0, 0, 0
2.91, -3.10237, -0.035316, 0, 0, -2.35, -1233.64, 0, -0.463884, -0.035316, -2.22, 0, 0, 0
2.912, -3.10246, -0.0348523, 0, 0, -2.35, -1233.64, 0, -0.463972, -0.0348523, -2.22, 0, 0, 0
2.914, -3.10249, -0.0346469, 0, 0, -2.35, -1233.64, 0, -0.464011, -0.0346469, -2.22, 0, 0, 0
2.916, -3.10259, -0.034666, 0, 0, -2.35, -1233.64, 0, -0.464104, -0.034666, -2.22, 0, 0, 0
2.918, -3.10267, -0.0350817, 0, 0, -2.35, -1233.64, 0, -0.464185, -0.0350817, -2.22, 0, 0, 0
2.92, -3.10274, -0.0351559, 0, 0, -2.35, -1233.64, 0, -0.464259, -0.0351559, -2.22, 0, 0, 0
2.922, -3.10281, -0.0345957, 0, 0, -2.35, -1233.64, 0, -0.464329, -0.0345957, -2.22, 0, 0, 0
2.924, -3.10288, -0.0340502, 0, 0, -2.35, -1233.64, 0, -0.464398, -0.0340502, -2.22, 0, 0, 0
2.926, -3.10295, -0.0348103, 0, 0, -2.35, -1233.64, 0, -0.464467, -0.0348103, -2.22, 0, 0, 0
2.928, -3.10302, -0.0354815, 0, 0, -2.35, -1233.64, 0, -0.464538, -0.0354815, -2.22, 0, 0, 0
2.93, -3.10309, -0.0362611, 0, 0, -2.35, -1233.64, 0, -0.464609, -0.0362611, -2.22, 0, 0, 0
2.932, -3.10317, -0.0362723, 0, 0, -2.35, -1233.64, 0, -0.464681, -0.0362723, -2.22, 0, 0, 0
2.934, -3.10323, -0.0351268, 0, 0, -2.35, -1233.64, 0, -0.464751, -0.0351268, -2.22, 0, 0, 0
2.936, -3.1033, -0.035436, 0, 0, -2.35, -1233.64, 0, -0.464821, -0.035436, -2.22, 0, 0, 0
2.938, -3.10338, -0.0357211, 0, 0, -2.35, -1233.64, 0, -0.464891, -0.0357211, -2.22, 0, 0, 0
2.94, -3.10345, -0.0356249, 0, 0, -2.35, -1233.64, 0, -0.464962, -0.0356249, -2.22, 0, 0, 0
2.942, -3.10352, -0.0356198, 0, 0, -2.35, -1233.64, 0, -0.465032, -0.0356198, -2.22, 0, 0, 0
2.944, -3.10359, -0.0356166, 0, 0, -2.35, -1233.64, 0, -0.465103, -0.0356166, -2.22, 0, 0, 0
2.946, -3.10366, -0.0355046, 0, 0, -2.35, -1233.64, 0, -0.465173, -0.0355046, -2.22, 0, 0, 0
2.947, -3.10373, -0.0359746, 0, 0, -2.35, -1233.64, 0, -0.465244, -0.0359746, -2.22, 0, 0, 0
2.948, -3.10376, -0.0361829, 0, 0, -2.35, -1233.64, 0, -0.465276, -0.0361829, -2.22, 0, 0, 0
2.95, -3.10377, -0.0362752, 0, 0, -2.35, -1233.64, 0, -0.46529, -0.0362752, -2.22, 0, 0, 0
2.952, -3.10386, -0.035278, 0, 0, -2.35, -1233.64, 0, -0.465373, -0.035278, -2.22, 0, 0, 0
2.954, -3.10393, -0.0363937, 0, 0, -2.35, -1233.64, 0, -0.465451, -0.0363937, -2.22, 0, 0, 0
2.956, -3.10401, -0.0355878, 0, 0, -2.35, -1233.64, 0, -0.465524, -0.0355878, -2.22, 0, 0, 0
2.958, -3.10408, -0.0351556, 0, 0, -2.35, -1233.64, 0, -0.465594, -0.0351556, -2.22, 0, 0, 0
2.96, -3.10415, -0.035115, 0, 0, -2.35, -1233.64, 0, -0.465664, -0.035115, -2.22, 0, 0, 0
2.963, -3.10422, -0.0357149, 0, 0, -2.35, -1233.64, 0, -0.465735, -0.0357149, -2.22, 0, 0, 0
2.965, -3.10435, -0.0354373, 0, 0, -2.35, -1233.64, 0, -0.465865, -0.0354373, -2.22, 0, 0, 0
2.968, -3.10445, -0.0357585, 0, 0, -2.35, -1233.64, 0, -0.465963, -0.0357585, -2.22, 0, 0, 0
2.97, -3.10453, -0.0365316, 0, 0, -2.35, -1233.64, 0, -0.466047, -0.0365316, -2.22, 0, 0, 0
2.972, -3.10461, -0.0365381, 0, 0, -2.35, -1233.64, 0, -0.466124, -0.0365381, -2.22, 0, 0, 0
2.975, -3.10468, -0.0362106, 0, 0, -2.35, -1233.64, 0, -0.466198, -0.0362106, -2.22, 0, 0, 0
2.978, -3.10479, -0.0363991, 0, 0, -2.35, -1233.64, 0, -0.466311, -0.0363991, -2.22, 0, 0, 0
2.98, -3.10488, -0.0364826, 0, 0, -2.35, -1233.64, 0, -0.466401, -0.0364826, -2.22, 0, 0, 0
2.983, -3.10497, -0.0375956, 0, 0, -2.35, -1233.64, 0, -0.466483, -0.0375956, -2.22, 0, 0, 0
2.986, -3.10509, -0.037012, 0, 0, -2.35, -1233.64, 0, -0.466601, -0.037012, -2.22, 0, 0, 0
2.989, -3.10518, -0.037237, 0, 0, -2.35, -1233.64, 0, -0.466694, -0.037237, -2.22, 0, 0, 0
2.992, -3.1053, -0.0369999, 0, 0, -2.35, -1233.64, 0, -0.466815, -0.0369999, -2.22, 0, 0, 0
2.995, -3.10539, -0.0376017, 0, 0, -2.35, -1233.64, 0, -0.46691, -0.0376017, -2.22, 0, 0, 0
2.998, -3.10552, -0.0366061, 0, 0, -2.35, -1233.64, 0, -0.467034, -0.0366061, -2.22, 0, 0, 0
3.001, -3.10561, -0.0367587, 0, 0, -2.35, -1233.64, 0, -0.467129, -0.0367587, -2.22, 0, 0, 0
3.004, -3.10574, -0.036345, 0, 0, -2.35, -1233.64, 0, -0.467251, -0.036345, -2.22, 0, 0, 0
3.007, -3.10583, -0.0364588, 0, 0, -2.35, -1233.64, 0, -0.467346, -0.0364588, -2.22, 0, 0, 0
3.01, -3.10595, -0.0371001, 0, 0, -2.35, -1233.64, 0, -0.46747, -0.0371001, -2.22, 0, 0, 0
3.013, -3.10605, -0.0370493, 0, 0, -2.35, -1233.64, 0, -0.467566, -0.0370493, -2.22, 0, 0, 0
3.016, -3.10617, -0.0368053, 0, 0, -2.35, -1233.64, 0, -0.467689, -0.0368053, -2.22, 0, 0, 0
3.019, -3.10627, -0.0372541, 0, 0, -2.35, -1233.64, 0, -0.467786, -0.0372541, -2.22, 0, 0, 0
3.021, -3.10639, -0.0365986, 0, 0, -2.35, -1233.64, 0, -0.467908, -0.0365986, -2.22, 0, 0, 0
3.024, -3.10649, -0.0359381, 0, 0, -2.35, -1233.64, 0, -0.468002, -0.0359381, -2.22, 0, 0, 0
3.027, -3.10657, -0.0367949, 0, 0, -2.35, -1233.64, 0, -0.468085, -0.0367949, -2.22, 0, 0, 0
3.03, -3.10669, -0.0364716, 0, 0, -2.35, -1233.64, 0, -0.468202, -0.0364716, -2.22, 0, 0, 0
3.033, -3.10678, -0.0361422, 0, 0, -2.35, -1233.64, 0, -0.468294, -0.0361422, -2.22, 0, 0, 0
3.036, -3.1069, -0.0364779, 0, 0, -2.35, -1233.64, 0, -0.468416, -0.0364779, -2.22, 0, 0, 0
3.039, -3.10699, -0.0365888, 0, 0, -2.35, -1233.64, 0, -0.46851, -0.0365888, -2.22, 0, 0, 0
3.042, -3.10712, -0.0370462, 0, 0, -2.35, -1233.64, 0, -0.468634, -0.0370462, -2.22, 0, 0, 0
3.045, -3.10721, -0.0366933, 0, 0, -2.35, -1233.64, 0, -0.468729, -0.0366933, -2.22, 0, 0, 0
3.048, -3.10736, -0.0368715, 0, 0, -2.35, -1233.64, 0, -0.468872, -0.0368715, -2.22, 0, 0, 0
3.051, -3.10746, -0.0369126, 0, 0, -2.35, -1233.64, 0, -0.468976, -0.0369126, -2.22, 0, 0, 0
3.054, -3.10759, -0.0368939, 0, 0, -2.35, -1233.64, 0, -0.469104, -0.0368939, -2.22, 0, 0, 0
3.057, -3.10769, -0.036923, 0, 0, -2.35, -1233.64, 0, -0.469201, -0.036923, -2.22, 0, 0, 0
3.06, -3.10781, -0.0362305, 0, 0, -2.35, -1233.64, 0, -0.469323, -0.0362305, -2.22, 0, 0, 0
3.063, -3.1079, -0.0368139, 0, 0, -2.35, -1233.64, 0, -0.469418, -0.0368139, -2.22, 0, 0, 0
3.066, -3.10803, -0.0370357, 0, 0, -2.35, -1233.64, 0, -0.469542, -0.0370357, -2.22, 0, 0, 0
3.069, -3.10812, -0.0362057, 0, 0, -2.35, -1233.64, 0, -0.469636, -0.0362057, -2.22, 0, 0, 0
3.072, -3.10824, -0.0371378, 0, 0, -2.35, -1233.64, 0, -0.469756, -0.0371378, -2.22, 0, 0, 0
3.075, -3.10833, -0.0373279, 0, 0, -2.35, -1233.64, 0, -0.46985, -0.0373279, -2.22, 0, 0, 0
3.078, -3.10845, -0.0363751, 0, 0, -2.35, -1233.64, 0, -0.469969, -0.0363751, -2.22, 0, 0, 0
3.081, -3.10854, -0.0353949, 0, 0, -2.35, -1233.64, 0, -0.47006, -0.0353949, -2.22, 0, 0, 0
3.084, -3.10866, -0.0352204, 0, 0, -2.35, -1233.64, 0, -0.470179, -0.0352204, -2.22, 0, 0, 0
3.087, -3.10875, -0.0354783, 0, 0, -2.35, -1233.64, 0, -0.470271, -0.0354783, -2.22, 0, 0, 0
3.09, -3.10887, -0.0354807, 0, 0, -2.35, -1233.64, 0, -0.47039, -0.0354807, -2.22, 0, 0, 0
3.095, -3.10901, -0.0359649, 0, 0, -2.35, -1233.64, 0, -0.470524, -0.0359649, -2.22, 0, 0, 0
3.1, -3.10915, -0.0362892, 0, 0, -2.35, -1233.64, 0, -0.470663, -0.0362892, -2.22, 0, 0, 0
3.103, -3.10929, -0.0355806, 0, 0, -2.35, -1233.64, 0, -0.470802, -0.0355806, -2.22, 0, 0, 0
3.106, -3.10943, -0.0346349, 0, 0, -2.35, -1233.64, 0, -0.470941, -0.0346349, -2.22, 0, 0, 0
3.109, -3.10952, -0.0341052, 0, 0, -2.35, -1233.64, 0, -0.47104, -0.0341052, -2.22, 0, 0, 0
3.112, -3.10965, -0.0345749, 0, 0, -2.35, -1233.64, 0, -0.471162, -0.0345749, -2.22, 0, 0, 0
3.115, -3.10974, -0.0345242, 0, 0, -2.35, -1233.64, 0, -0.471254, -0.0345242, -2.22, 0, 0, 0
3.118, -3.10986, -0.0346501, 0, 0, -2.35, -1233.64, 0, -0.471372, -0.0346501, -2.22, 0, 0, 0
3.121, -3.10995, -0.0349637, 0, 0, -2.35, -1233.64, 0, -0.471463, -0.0349637, -2.22, 0, 0, 0
3.124, -3.11006, -0.0344014, 0, 0, -2.35, -1233.64, 0, -0.471579, -0.0344014, -2.22, 0, 0, 0
3.127, -3.11015, -0.0345842, 0, 0, -2.35, -1233.64, 0, -0.471669, -0.0345842, -2.22, 0, 0, 0
3.129, -3.11029, -0.0350102, 0, 0, -2.35, -1233.64, 0, -0.471805, -0.0350102, -2.22, 0, 0, 0
3.132, -3.11039, -0.0350138, 0, 0, -2.35, -1233.64, 0, -0.471904, -0.0350138, -2.22, 0, 0, 0
3.134, -3.11047, -0.0345701, 0, 0, -2.35, -1233.64, 0, -0.471986, -0.0345701, -2.22, 0, 0, 0
3.136, -3.11054, -0.0338539, 0, 0, -2.35, -1233.64, 0, -0.472059, -0.0338539, -2.22, 0, 0, 0
3.138, -3.11061, -0.0330929, 0, 0, -2.35, -1233.64, 0, -0.472127, -0.0330929, -2.22, 0, 0, 0
3.14, -3.11064, -0.0327557, 0, 0, -2.35, -1233.64, 0, -0.472157, -0.0327557, -2.22, 0, 0, 0
3.142, -3.11073, -0.0334568, 0, 0, -2.35, -1233.64, 0, -0.472246, -0.0334568, -2.22, 0, 0, 0
3.145, -3.11081, -0.0345088, 0, 0, -2.35, -1233.64, 0, -0.472324, -0.0345088, -2.22, 0, 0, 0
3.147, -3.11091, -0.0347153, 0, 0, -2.35, -1233.64, 0, -0.472428, -0.0347153, -2.22, 0, 0, 0
3.15, -3.11099, -0.033248, 0, 0, -2.35, -1233.64, 0, -0.472509, -0.033248, -2.22, 0, 0, 0
3.153, -3.11107, -0.033303, 0, 0, -2.35, -1233.64, 0, -0.472582, -0.033303, -2.22, 0, 0, 0
3.156, -3.11117, -0.0334759, 0, 0, -2.35, -1233.64, 0, -0.472689, -0.0334759, -2.22, 0, 0, 0
3.158, -3.11126, -0.0329963, 0, 0, -2.35, -1233.64, 0, -0.472772, -0.0329963, -2.22, 0, 0, 0
3.16, -3.11133, -0.0328584, 0, 0, -2.35, -1233.64, 0, -0.472845, -0.0328584, -2.22, 0, 0, 0
3.162, -3.11136, -0.0327974, 0, 0, -2.35, -1233.64, 0, -0.472878, -0.0327974, -2.22, 0, 0, 0
3.164, -3.11141, -0.0325483, 0, 0, -2.35, -1233.64, 0, -0.472928, -0.0325483, -2.22, 0, 0, 0
3.166, -3.11147, -0.0326605, 0, 0, -2.35, -1233.64, 0, -0.472986, -0.0326605, -2.22, 0, 0, 0
3.168, -3.1115, -0.0327103, 0, 0, -2.35, -1233.64, 0, -0.473012, -0.0327103, -2.22, 0, 0, 0
3.17, -3.11158, -0.0330666, 0, 0, -2.35, -1233.64, 0, -0.473095, -0.0330666, -2.22, 0, 0, 0
3.172, -3.11165, -0.0331123, 0, 0, -2.35, -1233.64, 0, -0.473168, -0.0331123, -2.22, 0, 0, 0
3.174, -3.11176, -0.0332065, 0, 0, -2.35, -1233.64, 0, -0.473275, -0.0332065, -2.22, 0, 0, 0
3.177, -3.11184, -0.0328405, 0, 0, -2.35, -1233.64, 0, -0.473358, -0.0328405, -2.22, 0, 0, 0
3.179, -3.11192, -0.0331968, 0, 0, -2.35, -1233.64, 0, -0.473432, -0.0331968, -2.22, 0, 0, 0
3.181, -3.11199, -0.0333915, 0, 0, -2.35, -1233.64, 0, -0.473502, -0.0333915, -2.22, 0, 0, 0
3.183, -3.11205, -0.033589, 0, 0, -2.35, -1233.64, 0, -0.47357, -0.033589, -2.22, 0, 0, 0
3.185, -3.11212, -0.0326762, 0, 0, -2.35, -1233.64, 0, -0.473635, -0.0326762, -2.22, 0, 0, 0
3.187, -3.11218, -0.0311585, 0, 0, -2.35, -1233.64, 0, -0.473697, -0.0311585, -2.22, 0, 0, 0
